"age","year","unit","season","area","iter","data"
2,1995,"2","1","unique","1",1.37444553661955e-06
3,1995,"2","1","unique","1",4.90500103131427e-07
4,1995,"2","1","unique","1",2.91429872823051e-08
5,1995,"2","1","unique","1",1.18906204384943e-08
6,1995,"2","1","unique","1",2.06433236010621e-09
7,1995,"2","1","unique","1",4.64139222352065e-10
8,1995,"2","1","unique","1",1.32761351068211e-10
9,1995,"2","1","unique","1",3.97362145937041e-11
10,1995,"2","1","unique","1",9.54196877209221e-12
11,1995,"2","1","unique","1",5.02775338420473e-12
12,1995,"2","1","unique","1",1.72954775374964e-12
13,1995,"2","1","unique","1",6.10061131975737e-13
14,1995,"2","1","unique","1",2.19571330384938e-13
15,1995,"2","1","unique","1",1.26119219612549e-13
0,1996,"2","1","unique","1",0
1,1996,"2","1","unique","1",2.37872803536449e-06
2,1996,"2","1","unique","1",3.6662209495336e-06
3,1996,"2","1","unique","1",3.3190188859522e-07
4,1996,"2","1","unique","1",7.63264728040646e-08
5,1996,"2","1","unique","1",4.35596016391697e-09
6,1996,"2","1","unique","1",2.31040688682254e-09
7,1996,"2","1","unique","1",5.34642941306232e-10
8,1996,"2","1","unique","1",1.480707563468e-10
9,1996,"2","1","unique","1",5.12512492227258e-11
10,1996,"2","1","unique","1",1.83132796705845e-11
11,1996,"2","1","unique","1",5.04912170828852e-12
12,1996,"2","1","unique","1",2.91378805067013e-12
13,1996,"2","1","unique","1",1.05989548277429e-12
14,1996,"2","1","unique","1",3.88304956857559e-13
15,1996,"2","1","unique","1",2.26874469641084e-13
0,1997,"2","1","unique","1",0
1,1997,"2","1","unique","1",9.91616898226984e-06
2,1997,"2","1","unique","1",1.6731914472075e-06
3,1997,"2","1","unique","1",7.29382056426996e-07
4,1997,"2","1","unique","1",5.24646894302258e-08
5,1997,"2","1","unique","1",1.31710094110804e-08
6,1997,"2","1","unique","1",9.78361209090154e-10
7,1997,"2","1","unique","1",6.59206246302855e-10
8,1997,"2","1","unique","1",1.76669116745044e-10
9,1997,"2","1","unique","1",5.46213953517292e-11
10,1997,"2","1","unique","1",2.06457129471522e-11
11,1997,"2","1","unique","1",7.84359093202597e-12
12,1997,"2","1","unique","1",2.24328316528093e-12
13,1997,"2","1","unique","1",1.32118731729369e-12
14,1997,"2","1","unique","1",4.870806434163e-13
15,1997,"2","1","unique","1",2.85483222370647e-13
0,1998,"2","1","unique","1",0
1,1998,"2","1","unique","1",1.23627642898871e-07
2,1998,"2","1","unique","1",3.57938269155729e-06
3,1998,"2","1","unique","1",2.86376985205752e-07
4,1998,"2","1","unique","1",1.11264782879022e-07
5,1998,"2","1","unique","1",8.00464076442527e-09
6,1998,"2","1","unique","1",2.29589861662887e-09
7,1998,"2","1","unique","1",1.97780384895418e-10
8,1998,"2","1","unique","1",1.45588311696151e-10
9,1998,"2","1","unique","1",4.17184631389173e-11
10,1998,"2","1","unique","1",1.36364407458927e-11
11,1998,"2","1","unique","1",5.3610536020276e-12
12,1998,"2","1","unique","1",2.08410048055802e-12
13,1998,"2","1","unique","1",6.03179643694272e-13
14,1998,"2","1","unique","1",3.58103815089408e-13
15,1998,"2","1","unique","1",2.10499508524732e-13
0,1999,"2","1","unique","1",0
1,1999,"2","1","unique","1",9.60899773839232e-08
2,1999,"2","1","unique","1",1.91867939396157e-06
3,1999,"2","1","unique","1",9.37454052621795e-07
4,1999,"2","1","unique","1",5.18608497073166e-08
5,1999,"2","1","unique","1",1.80323401700091e-08
6,1999,"2","1","unique","1",1.37843385502292e-09
7,1999,"2","1","unique","1",4.43175306589163e-10
8,1999,"2","1","unique","1",4.11311813666134e-11
9,1999,"2","1","unique","1",3.22112609284053e-11
10,1999,"2","1","unique","1",9.7561349176236e-12
11,1999,"2","1","unique","1",3.32103393684032e-12
12,1999,"2","1","unique","1",1.3373756877117e-12
13,1999,"2","1","unique","1",5.26426842869106e-13
14,1999,"2","1","unique","1",1.5365445685565e-13
15,1999,"2","1","unique","1",1.45674448699362e-13
0,2000,"2","1","unique","1",0
1,2000,"2","1","unique","1",2.9965421759846e-08
2,2000,"2","1","unique","1",2.01109032440978e-06
3,2000,"2","1","unique","1",6.3220228161444e-07
4,2000,"2","1","unique","1",1.65921309770733e-07
5,2000,"2","1","unique","1",8.15007998680649e-09
6,2000,"2","1","unique","1",3.43752120398838e-09
7,2000,"2","1","unique","1",3.4038372179283e-10
8,2000,"2","1","unique","1",1.3075235250373e-10
9,2000,"2","1","unique","1",1.37380274858223e-11
10,2000,"2","1","unique","1",1.17922779851955e-11
11,2000,"2","1","unique","1",3.79825869001436e-12
12,2000,"2","1","unique","1",1.34010442050006e-12
13,2000,"2","1","unique","1",5.50072154961206e-13
14,2000,"2","1","unique","1",2.19211731695365e-13
15,2000,"2","1","unique","1",1.25915400879228e-13
0,2001,"2","1","unique","1",0
1,2001,"2","1","unique","1",7.15084351965494e-08
2,2001,"2","1","unique","1",4.36928156265564e-07
3,2001,"2","1","unique","1",3.36530252693164e-07
4,2001,"2","1","unique","1",6.20325114668678e-08
5,2001,"2","1","unique","1",1.47824250903273e-08
6,2001,"2","1","unique","1",8.52440430860174e-10
7,2001,"2","1","unique","1",4.39938229551247e-10
8,2001,"2","1","unique","1",4.93895334563279e-11
9,2001,"2","1","unique","1",2.06564737736098e-11
10,2001,"2","1","unique","1",2.26533200070473e-12
11,2001,"2","1","unique","1",1.98494191723848e-12
12,2001,"2","1","unique","1",6.41434880649285e-13
13,2001,"2","1","unique","1",2.24898900574219e-13
14,2001,"2","1","unique","1",9.1957600672476e-14
15,2001,"2","1","unique","1",5.71566331370235e-14
0,2002,"2","1","unique","1",0
1,2002,"2","1","unique","1",6.72263222500174e-08
2,2002,"2","1","unique","1",5.22410783720403e-07
3,2002,"2","1","unique","1",5.29339445452718e-08
4,2002,"2","1","unique","1",2.52875447225927e-08
5,2002,"2","1","unique","1",4.86993453581608e-09
6,2002,"2","1","unique","1",1.43633779916612e-09
7,2002,"2","1","unique","1",9.94582961271786e-11
8,2002,"2","1","unique","1",5.80737783315108e-11
9,2002,"2","1","unique","1",7.34671393935728e-12
10,2002,"2","1","unique","1",3.37782596538293e-12
11,2002,"2","1","unique","1",4.0590864847453e-13
12,2002,"2","1","unique","1",3.79582347188502e-13
13,2002,"2","1","unique","1",1.28206728089275e-13
14,2002,"2","1","unique","1",4.64958181922373e-14
15,2002,"2","1","unique","1",3.16949645962961e-14
0,2003,"2","1","unique","1",0
1,2003,"2","1","unique","1",8.07994672852304e-08
2,2003,"2","1","unique","1",2.39551417035631e-06
3,2003,"2","1","unique","1",3.8684424897574e-07
4,2003,"2","1","unique","1",3.10303658274915e-08
5,2003,"2","1","unique","1",1.35660659359787e-08
6,2003,"2","1","unique","1",2.7805853135591e-09
7,2003,"2","1","unique","1",9.90501003965525e-10
8,2003,"2","1","unique","1",7.98240906795838e-11
9,2003,"2","1","unique","1",5.08489559935839e-11
10,2003,"2","1","unique","1",6.8616358413227e-12
11,2003,"2","1","unique","1",3.33425949260021e-12
12,2003,"2","1","unique","1",4.16052071450806e-13
13,2003,"2","1","unique","1",3.98936482506433e-13
14,2003,"2","1","unique","1",1.37076932136686e-13
15,2003,"2","1","unique","1",8.4877897623568e-14
0,2004,"2","1","unique","1",0
1,2004,"2","1","unique","1",6.47634913710109e-08
2,2004,"2","1","unique","1",2.18070225007612e-06
3,2004,"2","1","unique","1",8.76009884882029e-07
4,2004,"2","1","unique","1",9.25029729365961e-08
5,2004,"2","1","unique","1",6.91716862915744e-09
6,2004,"2","1","unique","1",3.52337611454535e-09
7,2004,"2","1","unique","1",8.68867912160376e-10
8,2004,"2","1","unique","1",3.49131930415309e-10
9,2004,"2","1","unique","1",3.18291943034055e-11
10,2004,"2","1","unique","1",2.28839132923063e-11
11,2004,"2","1","unique","1",3.30352073973041e-12
12,2004,"2","1","unique","1",1.65339076826032e-12
13,2004,"2","1","unique","1",2.08466111674892e-13
