"age","year","unit","season","area","iter","data"
12,2001,"1","1","unique","1",1.10426664896902e-12
13,2001,"1","1","unique","1",3.55366325262623e-13
14,2001,"1","1","unique","1",1.54791244458705e-13
15,2001,"1","1","unique","1",1.00531697780193e-13
0,2002,"1","1","unique","1",0
1,2002,"1","1","unique","1",7.55624711946604e-08
2,2002,"1","1","unique","1",5.55250261937113e-08
3,2002,"1","1","unique","1",4.34229342841033e-08
4,2002,"1","1","unique","1",1.85858611851461e-08
5,2002,"1","1","unique","1",1.47173984373559e-09
6,2002,"1","1","unique","1",4.98447619034259e-10
7,2002,"1","1","unique","1",7.58479942117129e-11
8,2002,"1","1","unique","1",3.69832796969868e-11
9,2002,"1","1","unique","1",4.33107269358222e-11
10,2002,"1","1","unique","1",2.94549045851574e-12
11,2002,"1","1","unique","1",2.12460404941805e-12
12,2002,"1","1","unique","1",1.13592740780301e-12
13,2002,"1","1","unique","1",5.53030595731245e-13
14,2002,"1","1","unique","1",1.73524403384616e-13
15,2002,"1","1","unique","1",1.22163916552911e-13
0,2003,"1","1","unique","1",0
1,2003,"1","1","unique","1",7.92312061819318e-08
2,2003,"1","1","unique","1",9.09311876768178e-08
3,2003,"1","1","unique","1",2.23454642152889e-08
4,2003,"1","1","unique","1",1.13571445343311e-08
5,2003,"1","1","unique","1",4.45440403874095e-09
6,2003,"1","1","unique","1",3.81385479645018e-10
7,2003,"1","1","unique","1",1.37889461593714e-10
8,2003,"1","1","unique","1",2.36216748300257e-11
9,2003,"1","1","unique","1",1.27905282728895e-11
10,2003,"1","1","unique","1",1.56896796040247e-11
11,2003,"1","1","unique","1",1.08440854596196e-12
12,2003,"1","1","unique","1",7.86297558655412e-13
13,2003,"1","1","unique","1",4.21002159707184e-13
14,2003,"1","1","unique","1",2.04988196400463e-13
15,2003,"1","1","unique","1",1.09593200196039e-13
0,2004,"1","1","unique","1",0
1,2004,"1","1","unique","1",2.18033713160181e-08
2,2004,"1","1","unique","1",5.94882494746327e-08
3,2004,"1","1","unique","1",2.8943383974988e-08
4,2004,"1","1","unique","1",5.42609375432505e-09
5,2004,"1","1","unique","1",2.55408879899652e-09
6,2004,"1","1","unique","1",1.03858442859073e-09
7,2004,"1","1","unique","1",9.52790931715664e-11
8,2004,"1","1","unique","1",3.54887267546493e-11
9,2004,"1","1","unique","1",5.65823012182216e-12
10,2004,"1","1","unique","1",2.84293854819491e-12
11,2004,"1","1","unique","1",3.41367511864491e-12
12,2004,"1","1","unique","1",2.3635463959463e-13
13,2004,"1","1","unique","1",1.72868622130267e-13
14,2004,"1","1","unique","1",9.33902657259526e-14
15,2004,"1","1","unique","1",7.07296119428186e-14
0,2005,"1","1","unique","1",0
1,2005,"1","1","unique","1",1.212005830582e-07
2,2005,"1","1","unique","1",3.40504784749344e-08
3,2005,"1","1","unique","1",3.15179431936406e-08
4,2005,"1","1","unique","1",1.32761497370513e-08
5,2005,"1","1","unique","1",1.80338484576214e-09
6,2005,"1","1","unique","1",7.33043506147637e-10
7,2005,"1","1","unique","1",5.74190755847706e-10
8,2005,"1","1","unique","1",3.80778184070667e-11
9,2005,"1","1","unique","1",2.17335315731251e-11
10,2005,"1","1","unique","1",1.51712510817686e-12
11,2005,"1","1","unique","1",6.45204850911388e-13
12,2005,"1","1","unique","1",1.41368490046046e-12
13,2005,"1","1","unique","1",5.84440320338383e-14
14,2005,"1","1","unique","1",2.43349500582431e-14
15,2005,"1","1","unique","1",3.09756852160408e-14
0,2006,"1","1","unique","1",0
1,2006,"1","1","unique","1",6.79991531923702e-08
2,2006,"1","1","unique","1",9.58549084247519e-08
3,2006,"1","1","unique","1",1.00896655608036e-08
4,2006,"1","1","unique","1",6.83947962622791e-09
5,2006,"1","1","unique","1",1.58678482949129e-09
6,2006,"1","1","unique","1",2.53508260040779e-10
7,2006,"1","1","unique","1",1.88483582225283e-10
8,2006,"1","1","unique","1",9.69982509968583e-11
9,2006,"1","1","unique","1",1.34191442974006e-11
10,2006,"1","1","unique","1",4.77632196337742e-12
11,2006,"1","1","unique","1",7.74986503995922e-13
12,2006,"1","1","unique","1",4.33019335950127e-13
13,2006,"1","1","unique","1",4.66598699641152e-13
14,2006,"1","1","unique","1",2.97659185539825e-14
15,2006,"1","1","unique","1",4.31267894659994e-14
0,2007,"1","1","unique","1",0
1,2007,"1","1","unique","1",5.05937639958362e-08
2,2007,"1","1","unique","1",8.67054077915937e-08
3,2007,"1","1","unique","1",4.30645553074789e-08
4,2007,"1","1","unique","1",3.37107245345261e-09
5,2007,"1","1","unique","1",1.70434916539307e-09
6,2007,"1","1","unique","1",4.2416150405245e-10
7,2007,"1","1","unique","1",1.01881205827909e-10
8,2007,"1","1","unique","1",6.49887221409694e-11
9,2007,"1","1","unique","1",4.65977866137286e-11
10,2007,"1","1","unique","1",4.79934804675512e-12
11,2007,"1","1","unique","1",2.01470952724392e-12
12,2007,"1","1","unique","1",3.71500990955747e-13
13,2007,"1","1","unique","1",1.68167881503877e-13
14,2007,"1","1","unique","1",1.85952454548943e-13
15,2007,"1","1","unique","1",3.14061241428241e-14
0,2008,"1","1","unique","1",0
1,2008,"1","1","unique","1",3.76043076255748e-08
2,2008,"1","1","unique","1",4.86530480543434e-08
3,2008,"1","1","unique","1",2.99985666463143e-08
4,2008,"1","1","unique","1",1.16650917995953e-08
5,2008,"1","1","unique","1",6.94245824058107e-10
6,2008,"1","1","unique","1",3.7031148331484e-10
7,2008,"1","1","unique","1",1.35323787383547e-10
8,2008,"1","1","unique","1",2.74145628681943e-11
9,2008,"1","1","unique","1",2.41235964182393e-11
10,2008,"1","1","unique","1",1.28087034220079e-11
11,2008,"1","1","unique","1",1.55152861564384e-12
12,2008,"1","1","unique","1",7.39062429059265e-13
13,2008,"1","1","unique","1",1.10315883131615e-13
14,2008,"1","1","unique","1",5.12196386961985e-14
15,2008,"1","1","unique","1",7.28493029869993e-14
0,1990,"2","1","unique","1",0
1,1990,"2","1","unique","1",3.67188127799642e-08
2,1990,"2","1","unique","1",2.97816293029956e-07
3,1990,"2","1","unique","1",1.25062121805982e-07
4,1990,"2","1","unique","1",3.02973179141323e-08
5,1990,"2","1","unique","1",5.07681216040172e-09
6,1990,"2","1","unique","1",2.20179413704062e-09
7,1990,"2","1","unique","1",7.40929551542521e-10
8,1990,"2","1","unique","1",2.82752385917538e-10
9,1990,"2","1","unique","1",1.1012988038494e-10
10,1990,"2","1","unique","1",4.23843094426381e-11
11,1990,"2","1","unique","1",1.60711300545476e-11
12,1990,"2","1","unique","1",6.04482940539478e-12
13,1990,"2","1","unique","1",2.26590261987223e-12
14,1990,"2","1","unique","1",8.46595457352599e-13
15,1990,"2","1","unique","1",5.03882625801859e-13
0,1991,"2","1","unique","1",0
1,1991,"2","1","unique","1",3.52722808379819e-08
2,1991,"2","1","unique","1",2.84565265412547e-07
3,1991,"2","1","unique","1",9.80934908265613e-08
4,1991,"2","1","unique","1",2.44290378023736e-08
5,1991,"2","1","unique","1",5.65221550928488e-09
6,1991,"2","1","unique","1",1.21858216392646e-09
7,1991,"2","1","unique","1",6.63960667218655e-10
8,1991,"2","1","unique","1",2.54748377456494e-10
9,1991,"2","1","unique","1",9.93593370044769e-11
10,1991,"2","1","unique","1",3.82592509012831e-11
11,1991,"2","1","unique","1",1.45123370856587e-11
12,1991,"2","1","unique","1",5.46014763472626e-12
13,1991,"2","1","unique","1",2.04722554993012e-12
14,1991,"2","1","unique","1",7.65036114619622e-13
15,1991,"2","1","unique","1",4.55571985997352e-13
0,1992,"2","1","unique","1",0
1,1992,"2","1","unique","1",1.31470625244202e-08
2,1992,"2","1","unique","1",2.97607405835551e-07
3,1992,"2","1","unique","1",9.26450134145705e-08
4,1992,"2","1","unique","1",1.89821359779745e-08
5,1992,"2","1","unique","1",4.47386764698046e-09
6,1992,"2","1","unique","1",1.32265836232245e-09
7,1992,"2","1","unique","1",3.58577956048662e-10
8,1992,"2","1","unique","1",2.23466456171206e-10
9,1992,"2","1","unique","1",8.78426297554364e-11
10,1992,"2","1","unique","1",3.39186257077271e-11
11,1992,"2","1","unique","1",1.28820954160167e-11
12,1992,"2","1","unique","1",4.85037376979423e-12
13,1992,"2","1","unique","1",1.8194951743811e-12
14,1992,"2","1","unique","1",6.80166224643064e-13
15,1992,"2","1","unique","1",4.05206247595632e-13
0,1993,"2","1","unique","1",0
1,1993,"2","1","unique","1",3.91608804508395e-08
2,1993,"2","1","unique","1",1.32446211418999e-07
3,1993,"2","1","unique","1",1.1737553170505e-07
4,1993,"2","1","unique","1",2.18629316535483e-08
5,1993,"2","1","unique","1",4.37541804576885e-09
6,1993,"2","1","unique","1",1.32640492044949e-09
7,1993,"2","1","unique","1",4.86977095879859e-10
8,1993,"2","1","unique","1",1.48966547025566e-10
9,1993,"2","1","unique","1",9.42752654936556e-11
10,1993,"2","1","unique","1",3.6511317633183e-11
11,1993,"2","1","unique","1",1.38709665003965e-11
12,1993,"2","1","unique","1",5.2226810910224e-12
13,1993,"2","1","unique","1",1.95932352515747e-12
14,1993,"2","1","unique","1",7.32543877258169e-13
15,1993,"2","1","unique","1",4.36509271156082e-13
0,1994,"2","1","unique","1",0
1,1994,"2","1","unique","1",2.31569060435041e-08
2,1994,"2","1","unique","1",4.13982386932554e-07
3,1994,"2","1","unique","1",5.56388336273471e-08
4,1994,"2","1","unique","1",3.02214459257183e-08
5,1994,"2","1","unique","1",5.59064557812368e-09
6,1994,"2","1","unique","1",1.44363775643839e-09
7,1994,"2","1","unique","1",5.42396581544878e-10
8,1994,"2","1","unique","1",2.24172777416269e-10
9,1994,"2","1","unique","1",6.95281743327983e-11
10,1994,"2","1","unique","1",4.33123150422144e-11
11,1994,"2","1","unique","1",1.64954335182341e-11
12,1994,"2","1","unique","1",6.21097684246435e-12
13,1994,"2","1","unique","1",2.32972339986202e-12
14,1994,"2","1","unique","1",8.71020656472588e-13
15,1994,"2","1","unique","1",5.19105061289822e-13
0,1995,"2","1","unique","1",0
1,1995,"2","1","unique","1",4.38024745998368e-08
2,1995,"2","1","unique","1",2.02210022747695e-07
3,1995,"2","1","unique","1",1.12786982744506e-07
4,1995,"2","1","unique","1",8.66673177890944e-09
5,1995,"2","1","unique","1",4.64723611540114e-09
6,1995,"2","1","unique","1",1.132837889864e-09
7,1995,"2","1","unique","1",3.70089936891395e-10
8,1995,"2","1","unique","1",1.58625611353297e-10
9,1995,"2","1","unique","1",6.69683244033525e-11
10,1995,"2","1","unique","1",2.05263896156638e-11
11,1995,"2","1","unique","1",1.26010404531031e-11
12,1995,"2","1","unique","1",4.76184994046242e-12
13,1995,"2","1","unique","1",1.7873472607275e-12
14,1995,"2","1","unique","1",6.68386578267154e-13
15,1995,"2","1","unique","1",3.98488085605286e-13
0,1996,"2","1","unique","1",0
1,1996,"2","1","unique","1",1.19470743181647e-08
2,1996,"2","1","unique","1",3.09980926772361e-07
3,1996,"2","1","unique","1",5.32910095320852e-08
4,1996,"2","1","unique","1",1.69964206696544e-08
5,1996,"2","1","unique","1",1.23325769974468e-09
6,1996,"2","1","unique","1",8.63209048194575e-10
7,1996,"2","1","unique","1",2.69849165953648e-10
8,1996,"2","1","unique","1",1.02081095271563e-10
9,1996,"2","1","unique","1",4.51337725649001e-11
10,1996,"2","1","unique","1",1.89336710709759e-11
11,1996,"2","1","unique","1",5.73544351192162e-12
12,1996,"2","1","unique","1",3.49888119586565e-12
13,1996,"2","1","unique","1",1.31911504521123e-12
14,1996,"2","1","unique","1",4.93835899993768e-13
15,1996,"2","1","unique","1",2.94632077103093e-13
0,1997,"2","1","unique","1",0
1,1997,"2","1","unique","1",4.02843038834443e-08
2,1997,"2","1","unique","1",1.26892879937514e-07
3,1997,"2","1","unique","1",1.14612894006842e-07
4,1997,"2","1","unique","1",1.163031952583e-08
5,1997,"2","1","unique","1",3.58858307413469e-09
6,1997,"2","1","unique","1",3.38512062366736e-10
7,1997,"2","1","unique","1",2.98997463668412e-10
8,1997,"2","1","unique","1",1.06721743687362e-10
9,1997,"2","1","unique","1",4.12809105034029e-11
10,1997,"2","1","unique","1",1.80483411030535e-11
11,1997,"2","1","unique","1",7.46344877234855e-12
12,1997,"2","1","unique","1",2.24360196402706e-12
13,1997,"2","1","unique","1",1.36448206402447e-12
14,1997,"2","1","unique","1",5.12865552617322e-13
15,1997,"2","1","unique","1",3.06299973848865e-13
0,1998,"2","1","unique","1",0
1,1998,"2","1","unique","1",2.11822966576242e-08
2,1998,"2","1","unique","1",3.22600330043838e-07
3,1998,"2","1","unique","1",3.95188844531272e-08
4,1998,"2","1","unique","1",2.1352787122526e-08
5,1998,"2","1","unique","1",2.01448669321086e-09
6,1998,"2","1","unique","1",7.84109903978844e-10
7,1998,"2","1","unique","1",9.26702061593626e-11
8,1998,"2","1","unique","1",9.35886046979456e-11
9,1998,"2","1","unique","1",3.42304823349383e-11
10,1998,"2","1","unique","1",1.31097520292807e-11
11,1998,"2","1","unique","1",5.65336528087212e-12
12,1998,"2","1","unique","1",2.32051507877314e-12
13,1998,"2","1","unique","1",6.95473840459873e-13
14,1998,"2","1","unique","1",4.216834910858e-13
15,1998,"2","1","unique","1",2.52944662668953e-13
0,1999,"2","1","unique","1",0
1,1999,"2","1","unique","1",1.47434315993225e-08
2,1999,"2","1","unique","1",1.53523064682506e-07
3,1999,"2","1","unique","1",9.32536505020161e-08
4,1999,"2","1","unique","1",7.03697757108804e-09
5,1999,"2","1","unique","1",3.51783754622845e-09
6,1999,"2","1","unique","1",4.05807235792091e-10
7,1999,"2","1","unique","1",1.93609298978812e-10
8,1999,"2","1","unique","1",2.58634877182765e-11
9,1999,"2","1","unique","1",2.66026561571766e-11
10,1999,"2","1","unique","1",9.60058618380783e-12
11,1999,"2","1","unique","1",3.61921023745136e-12
12,1999,"2","1","unique","1",1.54724688351266e-12
13,1999,"2","1","unique","1",6.32688115490531e-13
14,1999,"2","1","unique","1",1.88954786335992e-13
15,1999,"2","1","unique","1",1.83048041584297e-13
0,2000,"2","1","unique","1",0
1,2000,"2","1","unique","1",6.99986664601206e-09
2,2000,"2","1","unique","1",1.79982259693849e-07
3,2000,"2","1","unique","1",7.22480956737571e-08
4,2000,"2","1","unique","1",2.59148642421472e-08
5,2000,"2","1","unique","1",1.77511621687224e-09
6,2000,"2","1","unique","1",1.0891588809179e-09
7,2000,"2","1","unique","1",1.55636644704822e-10
8,2000,"2","1","unique","1",8.46476451885521e-11
9,2000,"2","1","unique","1",1.15762440938422e-11
10,2000,"2","1","unique","1",1.17817570773972e-11
11,2000,"2","1","unique","1",4.1914581546016e-12
12,2000,"2","1","unique","1",1.56768929579257e-12
13,2000,"2","1","unique","1",6.67953983940943e-13
14,2000,"2","1","unique","1",2.72241331015271e-13
15,2000,"2","1","unique","1",1.59749478139804e-13
0,2001,"2","1","unique","1",0
1,2001,"2","1","unique","1",6.16160346250107e-09
2,2001,"2","1","unique","1",2.14034317247722e-08
3,2001,"2","1","unique","1",2.43284792219633e-08
4,2001,"2","1","unique","1",5.84162538046752e-09
5,2001,"2","1","unique","1",1.89040145684781e-09
6,2001,"2","1","unique","1",1.79022126771732e-10
7,2001,"2","1","unique","1",1.58792790663701e-10
8,2001,"2","1","unique","1",2.88188673748998e-11
9,2001,"2","1","unique","1",1.70228211363408e-11
10,2001,"2","1","unique","1",2.42492280933351e-12
11,2001,"2","1","unique","1",2.5138035102164e-12
12,2001,"2","1","unique","1",9.07160835150908e-13
13,2001,"2","1","unique","1",3.43517673143132e-13
14,2001,"2","1","unique","1",1.47259151099316e-13
15,2001,"2","1","unique","1",9.60949102327906e-14
0,2002,"2","1","unique","1",0
1,2002,"2","1","unique","1",2.49180816375013e-08
2,2002,"2","1","unique","1",1.61133257461173e-07
3,2002,"2","1","unique","1",2.80107724400997e-08
4,2002,"2","1","unique","1",1.79196719453254e-08
5,2002,"2","1","unique","1",4.12688490392643e-09
6,2002,"2","1","unique","1",1.65601136341644e-09
7,2002,"2","1","unique","1",1.62988263112728e-10
8,2002,"2","1","unique","1",1.27962603298477e-10
9,2002,"2","1","unique","1",1.96025848658705e-11
10,2002,"2","1","unique","1",1.02649197024979e-11
11,2002,"2","1","unique","1",1.33069993958889e-12
12,2002,"2","1","unique","1",1.30347813989323e-12
13,2002,"2","1","unique","1",4.53993542396164e-13
14,2002,"2","1","unique","1",1.67669721439415e-13
15,2002,"2","1","unique","1",1.16396427766076e-13
0,2003,"2","1","unique","1",0
1,2003,"2","1","unique","1",1.93384737214184e-08
2,2003,"2","1","unique","1",3.0448621535114e-07
3,2003,"2","1","unique","1",7.04430905027219e-08
4,2003,"2","1","unique","1",7.65313698236391e-09
5,2003,"2","1","unique","1",4.27431156787165e-09
6,2003,"2","1","unique","1",1.03808342431806e-09
7,2003,"2","1","unique","1",4.45918152073326e-10
8,2003,"2","1","unique","1",4.9901616609603e-11
9,2003,"2","1","unique","1",4.38412762106316e-11
10,2003,"2","1","unique","1",7.06616768690946e-12
11,2003,"2","1","unique","1",3.76931405389217e-12
12,2003,"2","1","unique","1",4.91793941947532e-13
13,2003,"2","1","unique","1",4.8272411492675e-13
14,2003,"2","1","unique","1",1.68202605428539e-13
15,2003,"2","1","unique","1",1.05245914282779e-13
0,2004,"2","1","unique","1",0
1,2004,"2","1","unique","1",8.04299023896505e-09
2,2004,"2","1","unique","1",1.49673301304979e-07
3,2004,"2","1","unique","1",1.06443840566423e-07
4,2004,"2","1","unique","1",1.79310403504643e-08
5,2004,"2","1","unique","1",1.71171612556558e-09
6,2004,"2","1","unique","1",9.65534132820345e-10
7,2004,"2","1","unique","1",2.52028669328776e-10
8,2004,"2","1","unique","1",1.12713606289582e-10
9,2004,"2","1","unique","1",1.18349028578259e-11
10,2004,"2","1","unique","1",9.69371266381396e-12
11,2004,"2","1","unique","1",1.53319786610689e-12
12,2004,"2","1","unique","1",8.20337934050553e-13
13,2004,"2","1","unique","1",1.08032615813601e-13
14,2004,"2","1","unique","1",1.07030656537341e-13
15,2004,"2","1","unique","1",6.14527426332665e-14
0,2005,"2","1","unique","1",0
1,2005,"2","1","unique","1",1.81569466215763e-08
2,2005,"2","1","unique","1",1.29387339186539e-07
3,2005,"2","1","unique","1",8.70873827881654e-08
4,2005,"2","1","unique","1",5.10649820264473e-08
