"age","year","unit","season","area","iter","data"
6,1990,"unique","all","unique","2",552.19106694623
7,1990,"unique","all","unique","2",314.994462183741
8,1990,"unique","all","unique","2",171.926550397232
9,1990,"unique","all","unique","2",75.584985769404
10,1990,"unique","all","unique","2",32.8118797677686
11,1990,"unique","all","unique","2",11.2864523364909
12,1990,"unique","all","unique","2",4.31245109242619
1,1991,"unique","all","unique","2",1308.49217740004
2,1991,"unique","all","unique","2",1322.92258603146
3,1991,"unique","all","unique","2",1076.99942148825
4,1991,"unique","all","unique","2",884.287377482412
5,1991,"unique","all","unique","2",674.837418600994
6,1991,"unique","all","unique","2",528.509708556621
7,1991,"unique","all","unique","2",376.219797267915
8,1991,"unique","all","unique","2",207.468047980491
9,1991,"unique","all","unique","2",109.35806137302
10,1991,"unique","all","unique","2",45.6117260610199
11,1991,"unique","all","unique","2",18.6487997764734
12,1991,"unique","all","unique","2",6.40014207646899
1,1992,"unique","all","unique","2",1685.97138006973
2,1992,"unique","all","unique","2",1065.77942622954
3,1992,"unique","all","unique","2",1055.87042847456
4,1992,"unique","all","unique","2",833.949379465334
5,1992,"unique","all","unique","2",671.381978817917
6,1992,"unique","all","unique","2",493.929936066484
7,1992,"unique","all","unique","2",371.824621009299
8,1992,"unique","all","unique","2",257.297495126253
9,1992,"unique","all","unique","2",131.311635650877
10,1992,"unique","all","unique","2",61.9240043099806
11,1992,"unique","all","unique","2",23.1056089969746
12,1992,"unique","all","unique","2",9.16324376400956
1,1993,"unique","all","unique","2",1652.65431190774
2,1993,"unique","all","unique","2",1367.49739209844
3,1993,"unique","all","unique","2",834.356321582345
4,1993,"unique","all","unique","2",786.279800649468
5,1993,"unique","all","unique","2",605.651688024501
6,1993,"unique","all","unique","2",471.41817195418
7,1993,"unique","all","unique","2",334.481092889587
8,1993,"unique","all","unique","2",239.250570668885
9,1993,"unique","all","unique","2",145.778486134695
10,1993,"unique","all","unique","2",59.9993022580419
11,1993,"unique","all","unique","2",24.0683874978722
12,1993,"unique","all","unique","2",9.37611650570591
1,1994,"unique","all","unique","2",1586.60546357347
2,1994,"unique","all","unique","2",1342.07743535442
3,1994,"unique","all","unique","2",1053.67852946967
4,1994,"unique","all","unique","2",597.868230426951
5,1994,"unique","all","unique","2",545.135029541427
6,1994,"unique","all","unique","2",402.857102920439
7,1994,"unique","all","unique","2",299.551153381199
8,1994,"unique","all","unique","2",198.884478780999
9,1994,"unique","all","unique","2",119.390262148241
10,1994,"unique","all","unique","2",57.9471111830246
11,1994,"unique","all","unique","2",19.330405089128
12,1994,"unique","all","unique","2",8.11467442225537
1,1995,"unique","all","unique","2",1244.97416110881
2,1995,"unique","all","unique","2",1291.23130648397
3,1995,"unique","all","unique","2",1046.11029681892
4,1995,"unique","all","unique","2",741.682601009676
5,1995,"unique","all","unique","2",386.819952419331
6,1995,"unique","all","unique","2",323.454895616504
7,1995,"unique","all","unique","2",223.578642666018
8,1995,"unique","all","unique","2",154.047536006086
9,1995,"unique","all","unique","2",84.2856423479623
10,1995,"unique","all","unique","2",38.0711918726981
11,1995,"unique","all","unique","2",15.0997174517414
12,1995,"unique","all","unique","2",4.98413047990095
1,1996,"unique","all","unique","2",1335.58687917655
2,1996,"unique","all","unique","2",998.009555296994
3,1996,"unique","all","unique","2",962.604506322461
4,1996,"unique","all","unique","2",691.638112865008
5,1996,"unique","all","unique","2",458.068682427217
6,1996,"unique","all","unique","2",236.646711847333
7,1996,"unique","all","unique","2",198.858937930979
8,1996,"unique","all","unique","2",134.099617776128
9,1996,"unique","all","unique","2",82.5020925209576
10,1996,"unique","all","unique","2",37.9815023297232
11,1996,"unique","all","unique","2",14.4557087303699
12,1996,"unique","all","unique","2",5.40595005205723
1,1997,"unique","all","unique","2",1162.2292016643
2,1997,"unique","all","unique","2",1054.39916349095
3,1997,"unique","all","unique","2",714.791336121106
4,1997,"unique","all","unique","2",601.708542933035
5,1997,"unique","all","unique","2",387.180420869599
6,1997,"unique","all","unique","2",246.833317660558
7,1997,"unique","all","unique","2",125.672232891493
8,1997,"unique","all","unique","2",100.161592088326
9,1997,"unique","all","unique","2",56.8379274319584
10,1997,"unique","all","unique","2",27.5322227674451
11,1997,"unique","all","unique","2",10.2910071028866
12,1997,"unique","all","unique","2",4.04510896974935
1,1998,"unique","all","unique","2",961.056554772564
2,1998,"unique","all","unique","2",892.369814752716
3,1998,"unique","all","unique","2",697.531430385495
4,1998,"unique","all","unique","2",409.589154105825
5,1998,"unique","all","unique","2",306.071155388974
6,1998,"unique","all","unique","2",180.050786183859
7,1998,"unique","all","unique","2",109.78212967139
8,1998,"unique","all","unique","2",48.9002262405288
9,1998,"unique","all","unique","2",28.8293171524845
10,1998,"unique","all","unique","2",10.8345772660197
11,1998,"unique","all","unique","2",3.64350119590305
12,1998,"unique","all","unique","2",1.14261531796815
1,1999,"unique","all","unique","2",869.217275563058
2,1999,"unique","all","unique","2",732.042888969895
3,1999,"unique","all","unique","2",583.088842586276
4,1999,"unique","all","unique","2",372.781418871364
5,1999,"unique","all","unique","2",203.537371741249
6,1999,"unique","all","unique","2",154.263887683817
7,1999,"unique","all","unique","2",96.4710221820336
8,1999,"unique","all","unique","2",57.0483691953551
9,1999,"unique","all","unique","2",22.2415781886374
10,1999,"unique","all","unique","2",11.206557730961
11,1999,"unique","all","unique","2",3.74179449042162
12,1999,"unique","all","unique","2",1.19980208952383
1,2000,"unique","all","unique","2",1121.54018106653
2,2000,"unique","all","unique","2",701.425327751582
3,2000,"unique","all","unique","2",553.09860198951
4,2000,"unique","all","unique","2",402.259171385693
5,2000,"unique","all","unique","2",230.71137628858
6,2000,"unique","all","unique","2",123.108158712453
7,2000,"unique","all","unique","2",92.816532010535
8,2000,"unique","all","unique","2",57.1830492395886
9,2000,"unique","all","unique","2",31.3258209383298
10,2000,"unique","all","unique","2",10.548070098409
11,2000,"unique","all","unique","2",4.81461151573307
12,2000,"unique","all","unique","2",1.38957579451253
1,2001,"unique","all","unique","2",972.3047496691
2,2001,"unique","all","unique","2",912.190684736072
3,2001,"unique","all","unique","2",543.41870230368
4,2001,"unique","all","unique","2",376.654880512332
5,2001,"unique","all","unique","2",241.874444980299
6,2001,"unique","all","unique","2",125.095904688852
7,2001,"unique","all","unique","2",71.6033330600064
8,2001,"unique","all","unique","2",54.8603643567656
9,2001,"unique","all","unique","2",33.1343880212979
10,2001,"unique","all","unique","2",16.5384221602461
11,2001,"unique","all","unique","2",4.83482644392891
12,2001,"unique","all","unique","2",1.82919659174632
1,2002,"unique","all","unique","2",1291.0392473966
2,2002,"unique","all","unique","2",793.288831644782
3,2002,"unique","all","unique","2",717.880050186713
4,2002,"unique","all","unique","2",395.850475508352
5,2002,"unique","all","unique","2",252.384148018568
6,2002,"unique","all","unique","2",157.940530552012
7,2002,"unique","all","unique","2",78.3584371375644
8,2002,"unique","all","unique","2",46.1086207995256
9,2002,"unique","all","unique","2",33.3027458527434
10,2002,"unique","all","unique","2",18.0786828082765
11,2002,"unique","all","unique","2",8.39763258228663
12,2002,"unique","all","unique","2",2.71803208085015
1,2003,"unique","all","unique","2",1432.63480796022
2,2003,"unique","all","unique","2",1054.85776142271
3,2003,"unique","all","unique","2",636.863476925159
4,2003,"unique","all","unique","2",553.596939680412
5,2003,"unique","all","unique","2",292.830028997499
6,2003,"unique","all","unique","2",177.515759331232
7,2003,"unique","all","unique","2",108.173775216666
8,2003,"unique","all","unique","2",49.8446289614001
9,2003,"unique","all","unique","2",30.0436001284883
10,2003,"unique","all","unique","2",20.288029432409
11,2003,"unique","all","unique","2",9.91392333142494
12,2003,"unique","all","unique","2",3.53884794175693
1,2004,"unique","all","unique","2",1346.4428813135
2,2004,"unique","all","unique","2",1169.87147500022
3,2004,"unique","all","unique","2",844.414275937699
4,2004,"unique","all","unique","2",489.614054760467
5,2004,"unique","all","unique","2",411.664299001419
6,2004,"unique","all","unique","2",209.161882426892
7,2004,"unique","all","unique","2",118.369331290177
8,2004,"unique","all","unique","2",67.8563239160902
9,2004,"unique","all","unique","2",26.0973574017681
10,2004,"unique","all","unique","2",16.642021550348
11,2004,"unique","all","unique","2",10.5683410993681
12,2004,"unique","all","unique","2",4.81544892237405
1,2005,"unique","all","unique","2",1791.42917603413
2,2005,"unique","all","unique","2",1099.76937314844
3,2005,"unique","all","unique","2",928.791000092945
4,2005,"unique","all","unique","2",617.105217576994
5,2005,"unique","all","unique","2",343.394541064342
